"","X","new_id","retweets","favorites","text","ss_compound","topic","Open","High","Low","Close","Adj.Close","Volume","delta","presidency"
"1852","2018-01-19",16975,114345,531804,"house of representative need to pas government funding bill tonight so important for our country our military need it government funding bill past last night in the house of representative now democrat are needed if it is to pas in the senate but they want illegal immigration and weak border shutdown coming we need more republican victory in whitehouse briefing with director marc short and director mick mulvaney u 201c shutting down the government is a very serious thing people die accident happen i don u 2019 t know how i would vote right now on a cr ok u 201d sen dianne feinstein d calif feinstein flip her position on shutdown for second time in one day people will diearticle u 2026 today i wa honored and proud to address the th annual march_for_life you are living witness of this year u 2019 s march for life theme lovesaveslives pic twitter comdmstqhdmp just signed bill to reauthorize foreign intelligence collection this is not the same fisa law that wa so wrongly abused during the election i will always do the right thing for our country and put the safety of the american people first excellent preliminary meeting in oval with senschumer working on solution for security and our great military together with senatemajldr mcconnell and speakerryan making progress four week extension would be best",0.976,"foreign affair",2802.600098,2810.330078,2798.080078,2810.300049,2810.300049,3639430000,1,"after"
"1853","2018-01-22",9712,84447,410814,"thank you to brad blakeman on foxnews for grading year one of my presidency with an u 201c a u 201d and likewise to doug schoen for the very good grade and statement working hard the democrat are turning down service and security for citizen in favor of service and security for non citizen not good democrat have shut down our government in the interest of their far left base they don u 2019 t want to do it but are powerless end the democrat obstruction u 2026",0.5917,"foreign affair",2809.159912,2833.030029,2808.120117,2832.969971,2832.969971,3471780000,1,"after"
"1854","2018-01-23",12145,115330,540299,"big win for republican a democrat cave on shutdown now i want a big win for everyone including republican democrat and daca but especially for our great military and border security should be able to get there see you at the negotiating table even crazy jim acosta of fake news cnn agrees u 201c trump world and wh source dancing in end zone trump win again schumer and dems caved gambled and lost u 201d thank you for your honesty jim in one of the biggest story in a long time the fbi now say it is missing five month worth of lover strzok page text perhaps and all in prime time wow nobody know for sure that the republican democrat will be able to reach a deal on daca by february but everyone will be trying with a big additional focus put on military strength and border security the dems have just learned that a shutdown is not the answer thank you to general john kelly who is doing a fantastic job and all of the staff and others in the white house for a job well done long hour and fake reporting make your job more difficult but it is always great to win and few have won more than u",0.9957,"personal",2835.050049,2842.23999,2830.590088,2839.129883,2839.129883,3519650000,1,"after"
"1855","2018-01-24",12150,115970,542642,"where are the important text message between fbi lover lisa page and peter strzok blaming samsung cryin u 2019 chuck schumer fully understands especially after his humiliating defeat that if there is no wall there is no daca we must have safety and security together with a strong military for our great people tremendous investment by company from all over the world being made in america there ha never been anything like it now disney j p morgan chase and many others massive regulation reduction and tax cut are making u a powerhouse again long way to go job job job earlier today i spoke with govmattbevin of kentucky regarding yesterday u 2019 s shooting at marshall county high school my thought and prayer are with bailey holt preston cope their family and all of the wounded victim who are in recovery we are with you it wa my great honor to welcome mayor u 2019 s from across america to the wh my administration will always support local government and listen to the leader who know their community best together we will usher in a bold new era of peace and prosperity pic twitter comrsvvrdt",0.9788,"foreign affair",2845.419922,2852.969971,2824.810059,2837.540039,2837.540039,4014070000,0,"after"
"1856","2018-01-25",9724,65065,345489,"will soon be heading to davos switzerland to tell the world how great america is and is doing our economy is now booming and with all i am doing will only get better our country is finally winning again great bilateral meeting with prime minister theresa may of the united kingdom affirming the special relationship and our commitment to work together on key national security challenge and economic opportunity wefpic twitter comfppardayt very productive bilateral meeting with prime minister benjamin netanyahu of israel in davos switzerland wefpic twitter comszmyitj today american everywhere remember the brave men and woman of nasa who lost their life in our nation u 2019 s eternal quest to expand the boundary of human potential statementsnasa day remembrance u 2026 u 2026",0.9842,"foreign affair",2846.23999,2848.560059,2830.939941,2839.25,2839.25,3835150000,1,"after"
"1857","2018-01-26",14592,74536,392637,"will be interviewed on squawkcnbc by joesquawk coming up at ame from davos switzerland enjoy wefpic twitter comegylxnfbd it wa an honor to meet with republic of rwanda president paul kagame this morning in davos switzerland many great discussion wefpic twitter comsapzwvhdib great bilateral meeting with president alain_berset of the swiss confederation a we continue to strengthen our great friendship such an honor to be in switzerland wefpic twitter complrcpqkz join me live at the world economic forum in davos switzerland wef pic twitter comdukjlvtwb heading back from a very exciting two day in davos switzerland speech on america u 2019 s economic revival wa well received many of the people i met will be investing in the u s a maga daca ha been made increasingly difficult by the fact that cryin u 2019 chuck schumer took such a beating over the shutdown that he is unable to act on immigration",0.9846,"foreign affair",2847.47998,2872.870117,2846.179932,2872.870117,2872.870117,3443230000,1,"after"
"1858","2018-01-29",2435,13389,75170,"congratulation to america u 2019 s new secretary of hhsgov alex azar pic twitter comyinqacto",0.5994,"foreign affair",2867.22998,2870.620117,2851.47998,2853.530029,2853.530029,3573830000,0,"after"
"1859","2018-01-31",2436,18309,97873,"join me live for the sotu",0.296,"election",2832.409912,2839.26001,2813.040039,2823.810059,2823.810059,4261280000,1,"after"
"1860","2018-02-01",7311,80737,399626,"heading to beautiful west virginia to be with great member of the republican party will be planning infrastructure and discussing immigration and daca not easy when we have no support from the democrat not one dem voted for our tax cut bill need more republican in u 2018 march th is rapidly approaching and the democrat are doing nothing about daca they resist blame complain and obstruct and do nothing start pushing nancy pelosi and the dems to work out a daca fix now thank you for all of the nice compliment and review on the state of the union speech million people watched the highest number in history foxnews beat every other network for the first time ever with million people tuning in delivered from the heart",0.9099,"foreign affair",2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,3938450000,0,"after"
"1861","2018-02-02",14628,152632,606118,"the democrat just aren u 2019 t calling about daca nancy pelosi and chuck schumer have to get moving fast or they u 2019 ll disappoint you again we have a great chance to make a deal or blame the dems march th is coming up fast the top leadership and investigator of the fbi and the justice department have politicized the sacred investigative process in favor of democrat and against republican something which would have been unthinkable just a short time ago rank file are great people u 201c you had hillary clinton and the democratic party try to hide the fact that they gave money to gps fusion to create a dossier which wa used by their ally in the obama administration to convince a court misleadingly by all account to spy on the trump team u 201d tom fitton jw with million american receiving bonus or other benefit from their employer a a result of tax cut is off to great start unemployment rate at average earnings up in the last year new american job maga u 2026 u 201c trump the orator outline the greatness of america to democrat u 2019 disgust u 201d trump highlight america freedom u 2026 today it wa my honor to join the great men and woman of dhsgov customsborder icegov and uscis at the u s custom and border protection national targeting center in sterling virginia fact sheet pic twitter comnecuaysk",0.9895,"personal",2808.919922,2808.919922,2759.969971,2762.129883,2762.129883,4301130000,0,"after"
"1862","2018-02-05",17087,187076,844125,"congratulation to the philadelphia eagle on a great super bowl victory the democrat are pushing for universal healthcare while thousand of people are marching in the uk because their u system is going broke and not working dems want to greatly raise tax for really bad and non personal medical care no thanks thank you to foxandfriends for exposing the truth perhaps that u 2019 s why your rating are soooo much better than your untruthful competition little adam schiff who is desperate to run for higher office is one of the biggest liar and leaker in washington right up there with comey warner brennan and clapper adam leaf closed committee hearing to illegally leak confidential information must be stopped any deal on daca that doe not include strong border security and the desperately needed wall is a total waste of time march th is rapidly approaching and the dems seem not to care about daca make a deal representative devin nunes a man of tremendous courage and grit may someday be recognized a a great american hero for what he ha exposed and what he ha had to endure thanks to the historic tax cut that i signed into law your paycheck are going way up your tax are going way down and america is once again open for business pic twitter comgisfbddgxx",0.9656,"personal",2741.060059,2763.389893,2638.169922,2648.939941,2648.939941,5283460000,0,"after"
"1863","2018-02-06",12210,104632,450118,"so disgraceful that a person illegally in our country killed colt linebacker edwin jackson this is just one of many such preventable tragedy we must get the dems to get tough on the border and with illegal immigration fast my prayer and best wish are with the family of edwin jackson a wonderful young man whose life wa so senselessly taken colt polling show nearly in american support an immigration reform package that includes daca fully secures the border end chain migration cancel the visa lottery if d u 2019 s oppose this deal they aren u 2019 t serious about daca they just want open border majority of american agree with trump on daca immigration u 2026 we need a st century merit based immigration system chain migration and the visa lottery are outdated program that hurt our economic and national security security threat chain migration visa lottery system u 2026 today we heard the experience of law enforcement professional and community leader working to combat the threat of m and the reform we need from congress to defeat it watch here pic twitter comoaxxujva",-0.7655,"foreign affair",2614.780029,2701.040039,2593.070068,2695.139893,2695.139893,5891660000,1,"after"
"1864","2018-02-07",17101,147000,754249,"happy birthday to our th president of the united state of america ronald reagan pic twitter comjteglbhmc congratulation elonmusk and spacex on the successful falconheavy launch this achievement along with nasa u 2019 s commercial and international partner continues to show american ingenuity at it best pic twitter comezflspyjpk in the u 201c old day u 201d when good news wa reported the stock market would go up today when good news is reported the stock market go down big mistake and we have so much good great news about the economy new fbi text are bombshell best wish to the republic of korea on hosting the olympics what a wonderful opportunity to show everyone that you are a truly great nation pic twitter comabomupy congratulation to the republic of korea on what will be a magnificent winter olympics what the south korean people have built is truly an inspiration pic twitter comginbhph the budget agreement today is so important for our great military it end the dangerous sequester and give secretary mattis what he need to keep america great republican and democrat must support our troop and support this bill",0.9977,"foreign affair",2690.949951,2727.669922,2681.330078,2681.659912,2681.659912,4626570000,0,"after"
"1865","2018-02-08",9776,79225,363351,"will be heading over shortly to make remark at the national prayer breakfast in washington great religious and political leader and many friend including t v producer mark burnett of our wonderful season apprentice triumph will be there looking forward to seeing all our founder invoked our creator four time in the declaration of independence our currency declares u 201c in god we trust u 201d and we place our hand on our heart a we recite the pledge of allegiance and proclaim that we are u 201c one nation under god u 201d nationalprayerbreakfastpic twitter comzukpezpo i will be meeting with henry kissinger at pm will be discussing north korea china and the middle east a long a we open our eye to god u 2019 s grace and open our heart to god u 2019 s love then america will forever be the land of the free the home of the brave and a light unto all nation nationalprayerbreakfastpic twitter comcwxsluk",0.991,"foreign affair",2685.01001,2685.27002,2580.560059,2581,2581,5305440000,0,"after"
"1866","2018-02-09",12225,119525,495788,"time to end the visa lottery congress must secure the immigration system and protect american justice file denaturalization complaint against diversity visa recipient who u 2026 wow senator mark warner got caught having extensive contact with a lobbyist for a russian oligarch warner did not want a u 201c paper trail u 201d on a u 201c private u 201d meeting in london he requested with steele of fraudulent dossier fame all tied into crooked hillary just signed bill our military will now be stronger than ever before we love and need our military and gave them everything u 2014 and more first time this ha happened in a long time also mean job job job without more republican in congress we were forced to increase spending on thing we do not like or want in order to finally after many year of depletion take care of our military sadly we needed some dem vote for passage must elect more republican in election cost on non military line will never come down if we do not elect more republican in the election and beyond this bill is a big victory for our military but much waste in order to get dem vote fortunately daca not included in this bill negotiation to start now",0.6121,"personal",2601.780029,2638.669922,2532.689941,2619.550049,2619.550049,5680070000,1,"after"
"1867","2018-02-12",7344,51554,261888,"this will be a big week for infrastructure after so stupidly spending trillion in the middle east it is now time to start investing in our country thank you to sue kruczek who lost her wonderful and talented son nick to the opioid scourge for your kind word while on foxandfriends we are fighting this terrible epidemic hard nick will not have died in vain the journey to maga began cpac and the opportunity to reconnect with friend and supporter is something i look forward to every year see you at cpac",0.8143,"foreign affair",2636.75,2672.610107,2622.449951,2656,2656,4055790000,1,"after"
"1868","2018-02-13",4898,38501,190936,"our infrastructure plan ha been put forward and ha received great review by everyone except of course the democrat after many year we have taken care of our military now we have to fix our road bridge tunnel airport and more bipartisan make deal dems negotiation on daca have begun republican want to make a deal and democrat say they want to make a deal wouldn u 2019 t it be great if we could finally after so many year solve the daca puzzle this will be our last chance there will never be another opportunity march th",0.9554,"foreign affair",2646.27002,2668.840088,2637.080078,2662.939941,2662.939941,3472870000,1,"after"
"1869","2018-02-14",9800,72436,366956,"a we come together to celebrate the extraordinary contribution of african american to our nation our thought turn to the hero of the civil right movement whose courage and sacrifice have inspired u all proclamation pic twitter comnxaekzyp today i wa honored to be joined by republican and democrat from both the house and senate a well a member of my cabinet to discus the urgent need to rebuild and restore america u 2019 s depleted infrastructure pic twitter combvbrdvhfcc my prayer and condolence to the family of the victim of the terrible florida shooting no child teacher or anyone else should ever feel unsafe in an american school just spoke to governor rick scott we are working closely with law enforcement on the terrible florida school shooting",0.9201,"foreign affair",2651.209961,2702.100098,2648.870117,2698.629883,2698.629883,4003740000,1,"after"
"1870","2018-02-15",14706,93600,419873,"so many sign that the florida shooter wa mentally disturbed even expelled from school for bad and erratic behavior neighbor and classmate knew he wa a big problem must always report such instance to authority again and again while the republican and democrat in congress are working hard to come up with a solution to daca they should be strongly considering a system of merit based immigration so that we will have the people ready willing and able to help all of those company moving into the usa in time of tragedy the bond that sustain u are those of family faith community and country these bond are stronger than the force of hatred and evil and these bond grow even stronger in the hour of our greatest need pic twitter comootxmcsexb the schumer round collins immigration bill would be a total catastrophe dhsgov say it would be u 201c the end of immigration enforcement in america u 201d it creates a giant amnesty including for dangerous criminal doesn u 2019 t build the wall expands chain migration keep the visa lottery continues deadly catch and release and bar enforcement even for future illegal immigrant voting for this amendment would be a vote against law enforcement and a vote for open border if dems are actually serious about daca they should support the grassley bill presidential proclamation honoring the victim of the tragedy in parkland florida u 2026 pic twitter comnhsbmzb",-0.9442,"foreign affair",2713.459961,2731.51001,2689.820068,2731.199951,2731.199951,3684910000,1,"after"
"1871","2018-02-16",7356,67020,322213,"i will be leaving for florida today to meet with some of the bravest people on earth but people whose life have been totally shattered am also working with congress on many front cannot believe how badly daca recipient have been treated by the democrat totally abandoned republican are still working hard russia started their anti u campaign in long before i announced that i would run for president the result of the election were not impacted the trump campaign did nothing wrong no collusion",-0.5323,"personal",2727.139893,2754.419922,2725.110107,2732.219971,2732.219971,3637460000,1,"after"
"1872","2018-02-20",31928,188363,898863,"mittromney ha announced he is running for the senate from the wonderful state of utah he will make a great senator and worthy successor to orrinhatch and ha my full support and endorsement the u s economy is looking very good in my opinion even better than anticipated company are pouring back into our country reversing the long term trend of leaving the unemployment number are looking great and regulation tax have been massively cut job job job u 201c the faith of donald trump u 201d a book just out by david brody and scott lamb is a very interesting read enjoy thank you to foxandfriends for the great timeline on all of the failure the obama administration had against russia including crimea syria and so much more we are now starting to win again u 201c there is no serious person out there who would suggest somehow that you could even rig america u 2019 s election there u 2019 s no evidence that that ha happened in the past or that it will happen this time and so i u 2019 d invite mr trump to stop whining and make his case to get vote u 201d the president obama quote just before election that u 2019 s because he thought crooked hillary wa going to win and he didn u 2019 t want to u 201c rock the boat u 201d when i easily won the electoral college the whole game changed and the russian excuse became the narrative of the dems republican are now leading the generic poll perhaps because of the popular tax cut which the dems want to take away actually they want to raise you tax substantially also they want to do nothing on daca r u 2019 s want to fix matt schlapp and cpac are getting ready for another exciting event big difference from those day when president obama held the white house you u 2019 ve come a long way matt hope republican in the great state of pennsylvania challenge the new u 201c pushed u 201d congressional map all the way to the supreme court if necessary your original wa correct don u 2019 t let the dems take election away from you so that they can raise tax waste money i have been much tougher on russia than obama just look at the fact total fake news a woman i don u 2019 t know and to the best of my knowledge never met is on the front page of the fake news washington post saying i kissed her for two minute yet in the lobby of trump tower year ago never happened who would do this in a public space with live security camera running another false accusation why doesn u 2019 t washingtonpost report the story of the woman taking money to make up story about me one had her home mortgage paid off only foxnews so reported doesn u 2019 t fit the mainstream medium narrative main street is booming thanks to our incredible tax cut and reform law this show small business owner are more than just optimistic they are ready to grow their business business confidence hit record in after tax reform win html u 2026",0.9979,"personal",2722.98999,2737.600098,2706.76001,2716.26001,2716.26001,3627610000,0,"after"
"1873","2018-02-21",17199,132692,629007,"bad rating cnn msnbc got scammed when they covered the anti trump russia rally wall to wall they probably knew it wa fake news but because it wa a rally against me they pushed it hard anyway two really dishonest newscaster but the public is wise so true thank you u 2026 whether we are republican or democrat we must now focus on strengthening background check the great billy graham is dead there wa nobody like him he will be missed by christian and all religion a very special man question if all of the russian meddling took place during the obama administration right up to january th why aren u 2019 t they the subject of the investigation why didn u 2019 t obama do something about the meddling why aren u 2019 t dem crime under investigation ask jeff session yesterday it wa my great honor to recognize extraordinary law enforcement officer and first responder and to award them the the highest possible decoration for bravery by public safety officer the medal of valor americanheroespic twitter comemwbbvyp flotus melania and i join million of people around the world in mourning the passing of billy graham our prayer are with his child grandchild great grandchild and all who worked closely with reverend graham in his lifelong ministry",0.9911,"personal",2720.530029,2747.75,2701.290039,2701.330078,2701.330078,3779400000,0,"after"
"1874","2018-02-22",24580,204976,994527,"i will always remember the time i spent today with courageous student teacher and family so much love in the midst of so much pain we must not let them down we must keep our child safe full listening session v vkblxaikzec u 2026 pic twitter comcapfxodip i never said u 201c give teacher gun u 201d like wa stated on fake news cnn nbc what i said wa to look at the possibility of giving u 201c concealed gun to gun adept teacher with military or special training experience only the best of teacher a lot would now be able to immediately fire back if a savage sicko came to a school with bad intention highly trained teacher would also serve a a deterrent to the coward that do this far more asset at much le cost than guard a u 201c gun free u 201d school is a magnet for bad people attack would end history show that a school shooting last on average minute it take police first responder approximately to minute to get to site of crime highly trained gun adept teacherscoaches would solve the problem instantly before police arrive great deterrent if a potential u 201c sicko shooter u 201d know that a school ha a large number of very weapon talented teacher and others who will be instantly shooting the sicko will never attack that school coward won u 2019 t go there problem solved must be offensive defense alone won u 2019 t work i will be strongly pushing comprehensive background check with an emphasis on mental health raise age to and end sale of bump stock congress is in a mood to finally do something on this issue i hope what many people don u 2019 t understand or don u 2019 t want to understand is that wayne chris and the folk who work so hard at the nra are great people and great american patriot they love our country and will do the right thing make america great again will be meeting with lawmaker today at a m to discus school safety next week it will be with our nation u 2019 s governor it u 2019 s been many year of all talk no action we u 2019 ll get it done on behalf of an entire nation congratulation to the u s woman s hockey team on winning the gold goteamusa olympicspic twitter comcuzwlvgua today it wa my great honor to host a school safety roundtable at the whitehouse with state and local leader law enforcement officer and education official there is nothing more important than protecting our child they deserve to be safe and we will deliver pic twitter comwhcaxgwxo",0.9895,"foreign affair",2710.419922,2731.26001,2697.77002,2703.959961,2703.959961,3701270000,1,"after"
"1875","2018-02-23",24590,157071,758681,"u 201c school shooting survivor say he quit cnn town hall after refusing scripted question u 201d tuckercarlson just like so much of cnn fake news that u 2019 s why their rating are so bad msnbc may be worse m gang member are being removed by our great ice and border patrol agent by the thousand but these killer come back in from el salvador and through mexico like water el salvador just take our money and mexico must help more with this problem we need the wall cpac today my daughter ivanka just arrived in south korea we cannot have a better or smarter person representing our country for those of you who are still interested the democrat have totally forgotten about daca not a lot of interest on this subject from them after year of rebuilding other nation we are finally rebuilding our nation and we are restoring our confidence and our pride cpacpic twitter comrdotuiex we salute our great american flag we put our hand on our heart for the pledge of allegiance and we all proudly stand for the national anthem cpacpic twitter comqgkwxgjp our nation u 2019 s motto is in god we trust this week our nation lost an incredible leader who devoted his life to helping u understand what those word really mean we will never forget the historic crowd the voice the energy and the profound faith of billy graham cpacpic twitter comgdhjonkv today flotus melania and i were honored to welcome prime minister turnbullmalcolm and mr turnbull of australia to the whitehouse press conference pic twitter compkjuwxjb thank you to the great men and woman of the united state secretservice for a job well done",0.9962,"foreign affair",2715.800049,2747.76001,2713.73999,2747.300049,2747.300049,3189190000,1,"after"
"1876","2018-02-27",19696,128300,535783,"u 201c he u 2019 s got a very good point somebody in the justice department ha a treasure trove of evidence of mr clinton u 2019 s criminality at her own hand or through others that ought to be investigated i fully agree with the president on that u 201d judgenapolitano on marthamaccallum show u 201c i u 2019 ve been skeptical about the collusion and obstruction claim for the last year i just don u 2019 t see the evidence in term of the collusion it u 2019 s all a bit implausible based on the evidence we have u 201d jonathan turley on foxnews u 201c we u 2019 ve seen no evidence of collusion i have seen nothing the firing of james comey and all of the aftermath that suggests that the president ha obstructed justice because he u 2019 s exercising his power a the president of the u s i just don u 2019 t see it u 201d judge ken starr witch hunt i want to encourage all of my many texas friend to vote in the primary for governor greg abbott senator ted cruz lt gov dan patrick and attorney general ken paxton they are helping me to make america great again vote early or on march th u 201c american consumer are the most confident they ve been since a strong job market is boosting confidence the unemployment rate ha stayed at a year low u 201d s consumer confidence rise highest level since november u 2026 texas lc george p bush backed me when it wasn u 2019 t the politically correct thing to do and i back him now also ac sid miller ha been with me from the beginning he is u 201c trump u 2019 s man in texas u 201d also support comptroller glenn hegar and railroad commissioner christi craddick senatorwicker of mississippi ha been a great supporter and incredible help in getting our massive tax cut bill done and approved also big help on cutting regs i am with him in his re election all the way",0.9959,"personal",2780.449951,2789.149902,2744.219971,2744.280029,2744.280029,3745080000,0,"after"
"1877","2018-02-28",24630,165772,753342,"such a beautiful map thank you _nancystatus u 2026 big legal win today u s judge sided with the trump administration and rejected the attempt to stop the government from building a great border wall on the southern border now this important project can go forward the heritage foundation ha just stated that of the trump agenda is already done faster than even ronald reagan u 201c we u 2019 re blown away u 201d said thomas binion of heritage president trump u 201c is very active very conservative and very effective huge volume spectrum of issue u 201d i have decided that section of the wall that california want built now will not be built until the whole wall is approved big victory yesterday with ruling from the court that allows u to proceed our country must have border security year low on illegal border crossing this year ice and border patrol agent are doing a great job for our country m thug being hit hard why is a g jeff session asking the inspector general to investigate potentially massive fisa abuse will take forever ha no prosecutorial power and already late with report on comey etc isn u 2019 t the i g an obama guy why not use justice department lawyer disgraceful today in the center of this great chamber lie billy graham u 2013 an ambassador for christ who reminded the world of the power of prayer and the gift of god u 2019 s grace pic twitter comamhnfpjw starting at a small bible school in florida billy graham soon led a nationwide revival from a large tent in los angeles to one hundred thousand people in a single day at yankee stadium to more than two million people at madison square garden over sixteen week in pic twitter comzvvaemlbp today we honor billy graham a only three private citizen before him have been honored we say a prayer for our country that all across this land the lord will raise up men and woman like billy graham to spread a message of love and hope to every precious child of god pic twitter comemlzuzpx it wa an honor to welcome bipartisan member of congress for a discussion on safe school and safe community a we continue to mourn the loss of so many precious young life in parkland we are determined to turn our grief into action full meeting pic twitter comtmumusorx",0.9961,"foreign affair",2753.780029,2761.52002,2713.540039,2713.830078,2713.830078,4230660000,0,"after"
"1878","2018-03-01",14784,75214,350139,"many idea some good some not so good emerged from our bipartisan meeting on school safety yesterday at the white house background check a big part of conversation gun free zone are proven target of killer after many year a bill should emerge respect nd amendment our steel and aluminum industry and many others have been decimated by decade of unfair trade and bad policy with country from around the world we must not let our country company and worker be taken advantage of any longer we want free fair and smart trade unemployment filing are at their lowest level in over year great news for worker and job job job maga u 2026 u 201c manufacturing in u s expands at fastest pace since may u 201d manufacturing in u s expands at fastest pace since may u 2026 u 201c consumer confidence in february highest since november u 201d board consumer confidence february highest since november u 2026 together we will face this challenge a a national family with conviction with unity and with a commitment to love and support our neighbor in time of dire need working together we will defeat this opioidepidemic full opioid summit pic twitter comofvrdjmef",0.9689,"foreign affair",2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4503970000,0,"after"
"1879","2018-03-02",22185,156909,789267,"jobless claim at a year low manufacturing growing at the fastest pace in almost two decade good great meeting in the oval office tonight with the nra when a country usa is losing many billion of dollar on trade with virtually every country it doe business with trade war are good and easy to win example when we are down billion with a certain country and they get cute don u 2019 t trade anymore we win big it u 2019 s easy alec baldwin whose dying mediocre career wa saved by his terrible impersonation of me on snl now say playing me wa agony alec it wa agony for those who were forced to watch bring back darrell hammond funnier and a far greater talent eric we are all with you and your family look forward to seeing you back on t v u 2026 we must protect our country and our worker our steel industry is in bad shape if you don u 2019 t have steel you don u 2019 t have a country when a country tax our product coming in at say and we tax the same product coming into our country at zero not fair or smart we will soon be starting reciprocal tax so that we will charge the same thing a they charge u billion trade deficit have no choice rest in peace billy graham pic twitter comqmouccvc",0.9366,"foreign affair",2658.889893,2696.25,2647.320068,2691.25,2691.25,3882450000,1,"after"
"1880","2018-03-05",14808,126083,547418,"we are on the losing side of almost all trade deal our friend and enemy have taken advantage of the u s for many year our steel and aluminum industry are dead sorry it u 2019 s time for a change make america great again we have large trade deficit with mexico and canada nafta which is under renegotiation right now ha been a bad deal for u s a massive relocation of company job tariff on steel and aluminum will only come off if new fair nafta agreement is signed also canada must treat our farmer much better highly restrictive mexico must do much more on stopping drug from pouring into the u s they have not done what need to be done million of people addicted and dying to protect our country we must protect american steel america first why did the obama administration start an investigation into the trump campaign with zero proof of wrongdoing long before the election in november wanted to discredit so crooked h would win unprecedented bigger than watergate plus obama did nothing about russian meddling it u 2019 s march th and the democrat are nowhere to be found on daca gave them month they just don u 2019 t care where are they we are ready to make a deal",0.9516,"foreign affair",2681.060059,2728.090088,2675.75,2720.939941,2720.939941,3710810000,1,"after"
"1881","2018-03-06",14814,134155,574003,"the new fake news narrative is that there is chaos in the white house wrong people will always come go and i want strong dialogue before making a final decision i still have some people that i want to change always seeking perfection there is no chaos only great energy total inaction on daca by dems where are you a deal can be made we are getting it done job and security _reportstatus u 2026 lowest rated oscar in history problem is we don u 2019 t have star anymore except your president just kidding of course federal judge in maryland ha just ruled that u 201c president trump ha the right to end daca u 201d president obama had year to fix this problem and didn u 2019 t i am waiting for the dems they are running for the hill possible progress being made in talk with north korea for the first time in many year a serious effort is being made by all party concerned the world is watching and waiting may be false hope but the u s is ready to go hard in either direction",0.6124,"personal",2730.179932,2732.080078,2711.26001,2728.120117,2728.120117,3370690000,1,"after"
"1882","2018-03-07",14820,83507,391514,"will be making a decision soon on the appointment of new chief economic advisor many people wanting the job will choose wisely great couple great book u 2026 from bush to present our country ha lost more than factory manufacturing job and accumulated trade deficit of more than trillion dollar last year we had a trade deficit of almost billion dollar bad policy leadership must win again maga from bush to present our country ha lost more than factory manufacturing job and accumulated trade deficit of more than trillion dollar last year we had a trade deficit of almost billion dollar bad policy leadership must win again maga china ha been asked to develop a plan for the year of a one billion dollar reduction in their massive trade deficit with the united state our relationship with china ha been a very good one and we look forward to seeing what idea they come back with we must act soon the u s is acting swiftly on intellectual property theft we cannot allow this to happen a it ha for many year",0.9506,"domestic affair",2710.179932,2730.600098,2701.73999,2726.800049,2726.800049,3393270000,0,"after"
"1883","2018-03-08",12355,52463,265061,"looking forward to p m meeting today at the white house we have to protect build our steel and aluminum industry while at the same time showing great flexibility and cooperation toward those that are real friend and treat u fairly on both trade and the military happy internationalwomensday u 201c first lady melania trump to present the international woman of courage award u 201d statementsfirst lady melania trump present international woman courage award u 2026 great meeting with cabinet at the whitehouse today magapic twitter cominwjqtosz u 201c presidential proclamation on adjusting import of steel into the united state u 201d proclamation remark u 2026 pic twitter comqfdyzeul u 201c presidential proclamation on adjusting import of aluminum into the united state u 201d proclamation remark u 2026 pic twitter comrcrkpvchkz",0.9911,"foreign affair",2732.75,2740.449951,2722.649902,2738.969971,2738.969971,3212320000,1,"after"
"1884","2018-03-09",12360,89896,386477,"kim jong un talked about denuclearization with the south korean representative not just a freeze also no missile testing by north korea during this period of time great progress being made but sanction will remain until an agreement is reached meeting being planned job job job magapic twitter comyaaqrcazs look forward to being in pennsylvania tomorrow in support of rick sacconepa big crowd expected in moon township vote rick and see you there maga that u 2019 s right repbost thank you for your support in helping put america back to work it u 2019 s about job job job for our incredible worker and putting america first u 2026 spoke to pm turnbullmalcolm of australia he is committed to having a very fair and reciprocal military and trade relationship working very quickly on a security agreement so we don u 2019 t have to impose steel or aluminum tariff on our ally the great nation of australia",0.9902,"foreign affair",2752.909912,2786.570068,2751.540039,2786.570068,2786.570068,3364100000,1,"after"
"1885","2018-03-12",14850,76309,369287,"secretary of commerce wilbur ross will be speaking with representative of the european union about eliminating the large tariff and barrier they use against the u s a not fair to our farmer and manufacturer very strong improvement and strengthening of background check will be fully backed by white house legislation moving forward bump stock will soon be out highly trained expert teacher will be allowed to conceal carry subject to state law armed guard ok deterrent on to age limit watching court case and ruling before acting state are making this decision thing are moving rapidly on this but not much political support to put it mildly if school are mandated to be gun free zone violence and danger are given an open invitation to enter almost all school shooting are in gun free zone coward will only go where there is no deterrent the pittsburgh post gazette just endorsed rick saccone for congress he will be much better for steel and business very strong on experience and what our country need lamb will always vote for pelosi and dems will raise tax weak on crime and border it wa my great honor to welcome the world series champion houston astros to the whitehouse houstonstrongpic twitter comiobjixa",0.9063,"foreign affair",2790.540039,2796.97998,2779.26001,2783.02002,2783.02002,3185020000,0,"after"
